Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,State,City,Region,Postal_Code,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Profit_Margin,Ship_Mode,Shipping_Cost,Payment_Method,Order_Status,Salesperson,Return_Status,Customer_Rating
ORD040424,"Mar 16, 2025",2025-03-19,CUST10666,Priya ,Consumer,India,Maharastra,Chennai,South,720958,P01721,Mouse 2025,Technology,Laptop,Prime,10,1574.75,1.2,-3149.499999999999,1258.3,-15732.5,499.52,standard ,219.5,Net Banking,Delivered,Meera,Yes,2
ORD015101,"Jun 08, 2024",2024-06-06,CUST09457,Neha Patel, consumer ,INDIA,Maharastra,Mumbai,East,400001 ,P00914,Chair X,Technology,Laptop,Nova,5,2734.85,1.2,-2734.8499999999995,1225.03,-8860.0,323.97,standard ,340.55,Net Banking,Delivered,Meera,,3
ORD016699,2023-05-17,2023-05-16,CUST11320,Rahul Singh,Home Office,UAE,Tamil Nadu, MUMBAI ,South,ABC123,P01623,Notebook Max,Technology,Laptop,Nova,1,2422.63,0.16,2035.0092,1740.61,294.4,14.47,standard ,385.81,Card,Shipped,Karan,Yes,1
ORD034401,2025-05-31,2025-06-08,CUST01277,Sara Sharma,Home Office,India,Delhi,Chennai,East,,P02642,Desk X,Tech,Paper,Nova,3,1844.22,,5532.66,1411.03,1299.57,23.49,Express,391.32,Card,Shipped,Karan,No,1
ORD004305,2024-10-02,2024-10-15,CUST05183,John Sharma, consumer ,,Maharashtra,Bengaluru,South,400001 ,P02799,Laptop ,Furniture,Table,Nova,7,4950.07,-0.1,38115.539000000004,3221.46,15565.32,40.84,Standard,151.73,Card,Shipped,Karan,,Five
ORD032787,2024-12-14,2024-12-25,CUST07090,John Patel, consumer ,USA,Tamil Nadu,Bengaluru,South,987855,P02059,Desk Max,Technology,Phone,Acme,13,1694.05,-0.1,24224.915,1137.72,9434.56,38.95,Express,250.24,Cash,Cancelled,Anjali,Yes,5
ORD013371,"Oct 17, 2024",2024-10-30,CUST01744, , consumer ,USA,Delhi,Pune,,,P00489,Chair 2025,Furniture,Table,Acme,7,1918.75,,13431.25,1242.72,4732.21,35.23,Same Day,384.36,Cash,Shipped,Karan,No,1
ORD036783,2023-10-03,2023-10-15,CUST00053, Patel,Corporate,UAE,Gujarat,Mumbai,East,400001 ,P02073,Desk 2025,Furniture,Chair,Nova,1,2029.8,1.2,-405.9599999999999,1508.17,-1914.13,471.51,Same Day,224.07,COD,Shipped,Anjali,Yes,Five
ORD004183,"Mar 19, 2024",2024-04-02,CUST01896,Vikas Khan, consumer ,,Delhi,Hydrabad,East,361335,P02567,Desk 2025,Office Supplies,Paper,Prime,9,1285.71,0.39,7058.5479,923.8,-1255.65,-17.79,Express,90.39,Cash,Shipped,Meera,Yes,4
ORD009423,"Feb 10, 2024",2024-02-09,CUST13132,Rahul ,Corporate,,Gujarat,Chennai,North,400001 ,P00219,Mouse Max,Technology,Laptop,Acme,3,1000.17,1.2,-600.1019999999999,739.01,-2817.13,469.44,Express,321.1,Card,Shipped,Anjali,Yes,5
ORD040749,"Jul 30, 2024",2024-07-31,CUST11225,Aditya Khan,Consumer,UAE,Maharashtra,,North,,P02848,Desk X,Furniture,Table,Acme,13,3107.44,0.29,28681.6712,1369.49,10878.3,37.93,Standard,191.97,Cash,Delivered,,,Five
ORD028636,12/04/2024,2024-04-13,CUST01827,Rahul ,Consumer,UAE,Tamil Nadu,Hydrabad,South,,P01949,Notebook Pro,Tech,Table,Prime,14,197.27,0.27,2016.0994,176.34,-452.66,-22.45,Standard,414.92,Cash,Delivered,Karan,,5
ORD000345,2023-01-28,2023-02-02,CUST06439, Khan,Home Office,USA,Maharashtra,,West,ABC123,P02265,Laptop Max,Furniture,Table,,20,3173.15,0.29,45058.729999999996,1350.07,18057.33,40.08,Same Day,318.94,Cash,Delivered,Meera,,3
ORD010903,12/01/2024,2024-01-24,CUST05112,Aditya Singh,Consumer,,Maharastra,Chennai,,ABC123,P02705,Desk Max,Furniture,Chair,Zen,14,2491.85,,34885.9,1953.3,7539.7,21.61,Express,117.09,Card,Shipped,Anjali,Yes,1
ORD001722,08/06/2024,2024-06-09,CUST10152,Sneha ,Corporate,INDIA,,Bengaluru,West,,P02261,Desk Max,Furniture,Chair,Nova,-1,4451.26,0.47,-2359.1678,2669.88,310.71,-13.17,standard ,459.11,Cash,Pending,,,5
ORD035159,2024-03-08,2024-03-21,CUST02870,Rahul ,Consumer,INDIA,Gujarat,Bengaluru,West,895836,P01130,Desk Max,Office Supplies,Paper,,10,4148.24,0.02,40652.75199999999,1747.33,23179.45,57.02,standard ,292.79,,Delivered,Karan,Yes,1
ORD021275,2025-05-27,2025-05-25,CUST05704,John ,Home Office,india,Karnataka,,,400001 ,P00064,Chair 2025,Furniture,Table,Zen,16,3067.78,0.24,37304.2048,2274.12,918.28,2.46,standard ,489.16,Card,Cancelled,Meera,No,
ORD027822,"Dec 08, 2024",2024-12-13,CUST09765,Sneha , consumer ,,Delhi,Bengaluru,,,P00623,Laptop Max,Technology,Phone,Prime,14,₹4922.06,0.21,54437.983600000014,4270.2,-5344.82,-9.82,standard ,170.31,Net Banking,Shipped,,,3
ORD030468,"Jan 08, 2023",2023-01-23,CUST09335,Amit ,Corporate,,Gujarat, MUMBAI ,,400001 ,P01323,Chair X,Technology,Laptop,Nova,15,237.21,1.2,-711.6299999999999,164.44,-3178.23,446.61,standard ,245.13,,Pending,Anjali,,1
ORD033838,18/05/2024,2024-05-16,CUST06498, ,Consumer,UAE,Maharashtra,Bengaluru,East,ABC123,P00286,Notebook 2025,Furniture,Chair,,11,2502.17,1.2,-5504.773999999999,1066.09,-17231.76,313.03,Standard,275.88,Cash,Delivered,,Yes,4
ORD004916,"May 05, 2024",2024-05-07,CUST13326,Priya , consumer ,USA,Tamil Nadu,Delhi,West,,P00510,Laptop Pro,Technology,Laptop,Acme,5,4031.03,0.17,16728.7745,1698.5,8236.27,49.23,standard ,131.45,,Cancelled,Karan,No,
ORD002478,"Sep 17, 2024",2024-10-01,CUST03855,Neha ,Corporate,India,Tamil Nadu,Delhi,,400001 ,P01679,Chair 2025,Technology,Phone,Prime,13,3356.22,,43630.86,2311.07,13586.95,31.14,Standard,432.04,Cash,Cancelled,Meera,No,3
ORD003998,2023-07-02,2023-07-06,CUST02898,Sara Singh,Consumer,UAE,Karnataka,,West,205674,P02785,Desk X,Furniture,Table,Nova,17,1484.09,-0.1,27752.483,1039.56,10079.96,36.32,standard ,357.14,,Delivered,Rohit,No,1
ORD018047,2023-04-13,2023-04-28,CUST01808, Patel,Consumer,USA,Gujarat,,West,756427,P00649,Laptop Pro,Technology,Phone,Prime,12,3638.09,0.2,34925.664000000004,1744.45,13992.26,40.06,Standard,485.36,Card,Shipped,,,1
ORD021152,2024-10-25,2024-10-24,CUST14216,Rahul Singh, consumer ,india,Maharashtra,Delhi,North,441431,P00013,Desk 2025,Technology,Laptop,Nova,-1,2735.05,-0.1,-3008.5550000000003,1607.16,-1401.4,46.58,Standard,437.84,COD,Pending,Meera,Yes,Five
ORD037795,2025-06-05,2025-06-14,CUST03633,Sneha Patel,Home Office,,Maharastra,,South,400001 ,P01190,Notebook Max,Technology,Phone,Nova,11,1827.98,,20107.78,1563.97,2904.11,14.44,standard ,341.88,COD,Pending,Karan,No,3
ORD004293,"Feb 01, 2023",2023-02-10,CUST01285, Singh,Corporate,,,Chennai,South,400001 ,P00431,Mouse 2025,Office Supplies,Paper,,6,874.97,1.2,-1049.9639999999997,483.15,-3948.86,376.09,standard ,108.83,Card,Cancelled,Anjali,Yes,Five
ORD023816,"Nov 03, 2024",2024-11-14,CUST05986, Khan,Corporate,,Gujarat,Bengaluru,East,805955,P02721,Notebook X,Technology,Phone,Nova,12,2126.06,-0.1,28063.992000000002,1275.28,12760.63,45.47,Standard,423.07,UPI,Delivered,Karan,,5
ORD030712,2024-05-08,2024-05-10,CUST06798,Rahul , consumer ,,Tamil Nadu, MUMBAI ,West,400001 ,P01620,Desk Pro,Office Supplies,Paper,,11,1403.8,0.27,11272.514,1161.78,-1507.07,-13.37,Express,374.24,,Shipped,Anjali,No,5
ORD038145,2024-10-05,2024-10-16,CUST02604,Sneha Khan,Corporate,,Maharastra,Chennai,South,400001 ,P01326,Phone Max,Office Supplies,Paper,Prime,5,2737.83,1.2,-2737.8299999999995,1218.44,-8830.03,322.52,standard ,42.55,Cash,Shipped,Meera,,3
ORD008550,2023-08-02,2023-08-05,CUST12464,Sneha Singh, consumer ,,Gujarat,Pune,South,,P02378,Notebook ,Office Supplies,Paper,Acme,4,1261.71,0.1,4542.156,613.37,2088.68,45.98,Standard,188.56,,Cancelled,Anjali,Yes,4
ORD022301,2024-05-13,2024-05-11,CUST06747,Sneha , consumer ,india,Maharashtra, MUMBAI ,West,ABC123,P00568,Phone 2025,Technology,Laptop,Acme,2,2645.2,,5290.4,1461.34,2367.72,44.76,Express,250.81,Cash,Cancelled,,No,4
ORD022117,"May 13, 2025",2025-05-20,CUST09799, Singh, consumer ,INDIA,Gujarat,Chennai,South,ABC123,P00686,Desk X,Furniture,Table,Acme,6,4172.42,-0.1,27537.972,3335.21,7526.71,27.33,standard ,35.07,Card,Pending,Anjali,,4
ORD031034,"Mar 03, 2024",2024-03-06,CUST04073,Amit Singh, consumer ,UAE,Maharastra,Delhi,West,,P00279,Laptop ,Technology,Phone,Zen,20,4445.78,,88915.59999999999,3253.32,23849.2,26.82,Same Day,88.69,Cash,Delivered,Anjali,No,1
ORD030914,2024-06-18,2024-06-23,CUST07266,Rahul ,Home Office,INDIA,Maharashtra,Bengaluru,,,P02424,Chair X,Furniture,Chair,Prime,7,2405.97,,16841.789999999997,2032.93,2611.28,15.5,Standard,56.05,Cash,Pending,,,Five
ORD031693,"Feb 07, 2024",2024-02-22,CUST10668, ,Consumer,USA,Tamil Nadu,,,986075,P00466,Laptop ,Technology,Phone,Nova,19,710.67,,13502.73,368.94,6492.87,48.09,Express,273.81,,Pending,,Yes,3
ORD029042,11/06/2023,2023-06-16,CUST01627,Sara Patel, consumer ,USA,Gujarat,Mumbai,East,248877,P00265,Mouse X,Technology,Phone,Zen,20,2982.92,0.05,56675.479999999996,1459.36,27488.28,48.5,Same Day,407.79,UPI,Pending,Anjali,No,3
ORD041397,2024-01-26,2024-02-02,CUST03488,Sneha ,Corporate,India,Maharashtra,Delhi,West,ABC123,P01426,Desk X,Technology,Laptop,Zen,11,1267.97,-0.1,15342.437000000002,581.87,8941.87,58.28,Same Day,485.63,Cash,Pending,Anjali,,Five
ORD002768,"Dec 16, 2023",2023-12-14,CUST10004, Singh,Consumer,India,Maharastra,Hydrabad,North,464038,P02544,Mouse Pro,Office Supplies,Paper,Zen,4,4070.89,1.2,-3256.711999999999,3159.03,-15892.83,488.0,Express,209.92,Net Banking,Shipped,Rohit,No,
ORD011306,2025-05-04,2025-05-06,CUST11701, Sharma,Home Office,UAE,Gujarat,Pune,West,,P01045,Phone X,Technology,Phone,Prime,18,1594.79,,28706.22,1029.7,10171.62,35.43,standard ,52.96,UPI,Delivered,Karan,No,Five
ORD034963,2024-06-04,2024-06-08,CUST09444, Patel,Home Office,INDIA,,Delhi,West,ABC123,P02675,Phone 2025,Technology,Laptop,,4,4522.57,0.43,10311.4596,3826.46,-4994.38,-48.44,Standard,182.53,UPI,Delivered,Meera,,Five
ORD029935,2024-12-22,2024-12-30,CUST07700,John Sharma,Corporate,india,Gujarat,,East,ABC123,P02882,Mouse 2025,Furniture,Chair,Nova,1,4472.13,-0.1,4919.343000000001,3871.53,1047.81,21.3,Standard,198.84,COD,Shipped,Meera,,5
ORD032685,"Aug 15, 2023",2023-08-14,CUST05716, ,Consumer,india,Maharashtra,,West,,P01731,Mouse Pro,Furniture,Table,Nova,9,2809.95,,25289.55,2248.33,5054.58,19.99,Express,182.04,,Cancelled,Meera,Yes,Five
ORD024591,"Jul 28, 2023",2023-08-07,CUST11055,Sara Sharma,Corporate,USA,Maharastra,Delhi,South,400001 ,P02358,Laptop ,Technology,Phone,,18,806.7,1.2,-2904.1199999999994,638.28,-14393.16,495.61,standard ,436.63,Card,Cancelled,Rohit,,Five
ORD003705,19/06/2024,2024-06-24,CUST09210,Priya Singh,Consumer,INDIA,,Pune,,,P00180,Phone ,Technology,Phone,Acme,17,391.35,1.2,-1330.59,178.11,-4358.46,327.56,Same Day,313.45,UPI,Delivered,Karan,No,
ORD013537,"Jul 28, 2023",2023-07-27,CUST13922,Sara Khan,Home Office,USA,Maharastra,Chennai,East,162207,P01170,Phone ,Furniture,Chair,,3,3826.66,0.03,11135.5806,1648.57,6189.87,55.59,Same Day,207.07,Net Banking,Pending,,,4
ORD037530,"Nov 11, 2024",2024-11-10,CUST06305,Amit ,Consumer,INDIA,Gujarat,Delhi,South,327546,P02091,Desk ,Technology,Laptop,,19,3748.89,-0.1,78351.801,3253.83,16529.03,21.1,standard ,166.16,Card,Delivered,Rohit,,4
ORD026424,2023-11-14,,CUST02148,Priya Patel,Corporate,India,Gujarat,Chennai,East,ABC123,P02565,Laptop Max,Furniture,Table,Zen,15,4001.64,1.2,-12004.919999999996,2585.64,-50789.52,423.07,Standard,35.01,Net Banking,Pending,Anjali,No,3
ORD020425,2024-04-02,2024-03-31,CUST09983,Rahul Patel, consumer ,,Karnataka,,,114497,P00074,Notebook Max,Furniture,Chair,Prime,18,1213.39,0.19,17691.2262,567.27,7480.37,42.28,Standard,473.73,Net Banking,Shipped,Rohit,,2
ORD007844,24/04/2025,2025-05-09,CUST07417,Aditya Khan,Corporate,INDIA,Maharashtra,Bengaluru,,185494,P02747,Mouse 2025,Technology,Laptop,Prime,15,3878.02,,58170.3,1995.47,28238.25,48.54,standard ,283.19,,Cancelled,Karan,,5
ORD032594,2024-04-23,2024-04-21,CUST03002,Neha Sharma,Home Office,USA,Delhi,Hydrabad,East,ABC123,P02608,Notebook X,Technology,Laptop,Nova,-1,1334.55,-0.1,-1468.005,1151.07,-316.94,21.59,Same Day,227.68,Card,Pending,Karan,No,3
ORD025203,2025-04-16,2025-04-28,CUST13839,John Khan,Home Office,INDIA,Maharashtra,Mumbai,South,486920,P01335,Mouse X,Technology,Laptop,,6,3328.62,-0.1,21968.892000000003,1343.26,13909.33,63.31,Same Day,358.54,,Cancelled,Rohit,Yes,
ORD027881,"Apr 15, 2023",2023-04-17,CUST03430,Sara Singh, consumer ,USA,Delhi,,East,ABC123,P00347,Desk 2025,Furniture,Table,,2,4100.4,0.21,6478.632,2333.99,1810.65,27.95,Express,451.22,Card,Pending,,No,2
ORD019674,04/02/2024,2024-02-02,CUST04248,Priya Khan,Home Office,,Maharastra,,South,ABC123,P00683,Notebook Max,Technology,Laptop,,18,3868.13,0.15,59182.388999999996,3285.05,51.49,0.09,Express,272.71,Card,Pending,Meera,,3
ORD009980,2023-04-26,2023-04-25,CUST07073,Amit Khan,Consumer,india,Gujarat,Pune,North,673363,P00612,Chair Pro,Furniture,Chair,Acme,9,900.64,1.2,-1621.1519999999996,667.6,-7629.55,470.63,standard ,413.7,,Pending,Rohit,,4
ORD031744,"Dec 22, 2023",2024-01-06,CUST06037,Priya Khan, consumer ,UAE,Gujarat,Mumbai,South,,P01879,Laptop ,Furniture,Chair,,12,4875.44,0.34,38613.48479999999,2312.88,10858.92,28.12,Same Day,441.72,Cash,Delivered,Karan,,1
ORD000565,2024-02-18,2024-03-01,CUST02580,Aditya Sharma, consumer ,India,Karnataka,,East,400001 ,P02887,Chair 2025,Office Supplies,Paper,Acme,13,2552.56,1.2,-6636.655999999998,1789.34,-29898.08,450.5,Standard,32.49,COD,Delivered,Anjali,Yes,1
ORD018840,"Feb 11, 2024",2024-02-23,CUST11961,John Khan,Home Office,India,Karnataka,Pune,,591493,P02297,Phone X,Office Supplies,Paper,Zen,8,3096.03,1.2,-4953.647999999999,2350.72,-23759.41,479.63,Standard,138.89,Net Banking,Shipped,Rohit,Yes,2
ORD028952,2023-02-07,2023-02-16,CUST06183,Sneha Singh,Corporate,India,Maharastra,,South,400001 ,P02941,Phone Max,Technology,Laptop,,17,2465.26,,41909.420000000006,1185.62,21753.88,51.91,standard ,246.56,,Shipped,Rohit,No,3
ORD010699,22/03/2023,2023-04-01,CUST03936,Sneha Singh,Corporate,india,Maharastra,Bengaluru,West,,P01265,Notebook Pro,Technology,Phone,,10,2538.44,,25384.4,2093.86,4445.8,17.51,standard ,318.58,Net Banking,Shipped,Anjali,Yes,5
ORD015267,"Aug 03, 2023",2023-08-16,CUST11164,Vikas Patel,Corporate,UAE,Gujarat,,East,ABC123,P01327,Desk Max,Technology,Laptop,Prime,20,837.38,,16747.6,620.45,4338.6,25.91,Standard,86.8,UPI,Delivered,,Yes,
ORD019940,"Dec 30, 2023",2024-01-08,CUST07996,Sneha Patel, consumer ,USA,,Mumbai,North,400001 ,P00613,Chair 2025,Technology,Phone,Acme,-1,329.66,1.2,65.93199999999999,184.48,250.41,379.8,Same Day,147.83,,Cancelled,Rohit,No,1
ORD014202,2023-08-22,2023-08-23,CUST13229,Amit Sharma,Corporate,UAE,Maharastra,Mumbai,South,317912,P00406,Notebook Pro,Technology,Phone,Zen,1,1593.25,0.0,1593.25,1329.24,264.01,16.57,Standard,435.84,Cash,Shipped,Karan,,2
ORD033624,2025-04-05,2025-04-10,CUST00504,Neha Khan,Home Office,,Gujarat,Hydrabad,North,ABC123,P00692,Notebook Max,Tech,Phone,,5,3853.2,,19266.0,1891.19,9810.05,50.92,standard ,66.56,Net Banking,Cancelled,,No,
ORD019232,2023-12-29,2023-12-27,CUST11857, Patel,Home Office,UAE,Maharashtra,,West,ABC123,P01839,Notebook 2025,Furniture,Chair,Zen,10,3352.51,1.2,-6705.0199999999995,2267.06,-29375.62,438.11,Standard,52.36,,Cancelled,Meera,No,4
ORD019513,2023-10-04,2023-10-19,CUST08131,Sara Sharma, consumer ,INDIA,Maharashtra, MUMBAI ,North,421039,P00090,Laptop Max,Furniture,Table,Nova,13,296.92,-0.1,4245.956,128.9,2570.26,60.53,Express,362.43,COD,Pending,,,5
ORD002790,"Jan 01, 2025",2025-01-06,CUST10456,John ,Home Office,india,Tamil Nadu,Delhi,North,ABC123,P00035,Mouse Max,Office Supplies,Paper,Zen,2,317.09,0.1,570.762,218.68,133.4,23.37,Standard,411.31,Net Banking,Shipped,Anjali,,2
ORD044780,2023-08-20,2023-08-19,CUST06221,John Sharma,Home Office,India,Karnataka,Pune,West,358002,P01962,Mouse X,Tech,Paper,Prime,12,4544.56,0.01,53989.3728,2519.65,23753.57,44.0,Express,125.89,Cash,Delivered,Karan,No,2
ORD029782,"Dec 15, 2024",2024-12-17,CUST03482,Amit Singh, consumer ,UAE,Maharastra,Pune,West,ABC123,P02481,Phone Pro,Technology,Laptop,Acme,18,3319.79,-0.1,65731.842,1994.75,29826.34,45.38,Express,85.94,,Cancelled,,No,5
ORD001240,2024-05-29,2024-06-13,CUST06434,Aditya ,Corporate,INDIA,,Hydrabad,West,400001 ,P02959,Notebook X,Office Supplies,Paper,,5,3603.92,,18019.6,2936.35,3337.85,18.52,Same Day,383.07,Net Banking,Pending,Anjali,,
ORD006195,2023-04-26,2023-05-02,CUST07540,Sara Patel,Corporate,INDIA,Gujarat,Hydrabad,West,ABC123,P02384,Mouse X,Furniture,Chair,Prime,14,3089.61,1.2,-8650.907999999998,1940.67,-35820.29,414.06,Same Day,202.42,Card,Cancelled,Meera,Yes,Five
ORD013511,2024-11-26,2024-12-06,CUST08153,Vikas , consumer ,india,Gujarat,Delhi,,,P02723,Phone 2025,Office Supplies,Paper,Acme,7,2590.4,-0.1,19946.08,2290.09,3915.45,19.63,Express,142.13,UPI,Cancelled,Meera,,4
ORD016330,2025-03-08,2025-03-14,CUST14856,John Patel, consumer ,India,Tamil Nadu,Pune,West,862413,P00526,Desk X,Furniture,Table,,15,3359.57,0.38,31244.001,1576.97,7589.45,24.29,Standard,224.49,UPI,Delivered,Rohit,,5
ORD003244,26/10/2023,2023-10-24,CUST10120,Rahul Khan,Home Office,,Tamil Nadu,Chennai,South,ABC123,P02423,Mouse 2025,Office Supplies,Paper,Zen,11,3493.6,,38429.6,2383.59,12210.11,31.77,Same Day,267.7,,Shipped,Karan,Yes,Five
ORD004704,2024-12-13,2024-12-12,CUST03670,Vikas Sharma,Consumer,USA,Tamil Nadu,Delhi,West,,P01948,Laptop 2025,Technology,Laptop,Zen,7,3412.98,0.01,23651.9514,2744.69,4439.12,18.77,standard ,463.39,Net Banking,Cancelled,Meera,Yes,1
ORD038141,"Nov 28, 2024",2024-12-01,CUST13351, Khan, consumer ,India,Delhi,Delhi,,400001 ,P00899,Notebook 2025,Technology,Laptop,Acme,19,₹3927.27,-0.1,82079.94300000001,2650.77,31715.31,38.64,Standard,419.68,UPI,Delivered,,,5
ORD040288,21/12/2024,2025-01-04,CUST00155,Sara Singh,Consumer,India,Karnataka,Pune,South,932401,P00593,Mouse Pro,Office Supplies,Paper,Acme,4,1961.88,-0.1,8632.272,1715.46,1770.43,20.51,Standard,295.42,Net Banking,Delivered,Meera,Yes,2
ORD032597,19/07/2023,2023-07-21,CUST06302,Amit Sharma,Home Office,USA,, MUMBAI ,West,ABC123,P00678,Notebook 2025,Furniture,Table,Nova,12,51.43,,617.16,40.13,135.6,21.97,Same Day,154.52,,Shipped,Meera,,1
ORD023485,"Mar 15, 2025",2025-03-17,CUST10582,Priya Singh,Home Office,india,,Bengaluru,,192782,P00822,Notebook 2025,Furniture,Chair,Zen,15,2852.41,0.1,38507.534999999996,1679.92,13308.73,34.56,standard ,168.17,,Shipped,Meera,,4
ORD015873,"Feb 08, 2025",2025-02-09,CUST14928,Neha Khan,Home Office,india,Gujarat, MUMBAI ,,509384,P00487,Desk 2025,Furniture,Chair,Zen,12,3223.8,0.23,29787.912000000004,1964.79,6210.43,20.85,standard ,47.24,Net Banking,Shipped,Karan,Yes,1
ORD010318,2023-11-14,2023-11-28,CUST00502,Priya Patel,Home Office,INDIA,Tamil Nadu,Hydrabad,West,400001 ,P01340,Laptop ,Office Supplies,Paper,Nova,20,898.0,-0.1,19756.0,428.82,11179.6,56.59,Express,186.93,Card,Cancelled,Karan,Yes,3
ORD012841,"Oct 08, 2024",2024-10-17,CUST04305,Sneha ,Consumer,USA,Maharashtra,Chennai,East,400001 ,P00560,Chair 2025,Furniture,Chair,Zen,18,2989.19,,53805.42,1779.63,21772.08,40.46,standard ,263.98,Cash,Cancelled,Meera,No,4
ORD033481,"Oct 18, 2024",2024-10-23,CUST03627,Rahul , consumer ,INDIA,Maharastra,Bengaluru,,571110,P00213,Desk Max,Office Supplies,Paper,,12,1724.79,0.14,17799.8328,1054.44,5146.55,28.91,standard ,94.4,UPI,Pending,Rohit,Yes,5
ORD023306,"Jun 01, 2023",2023-05-30,CUST02413,Rahul ,Home Office,India,Karnataka,Hydrabad,North,400001 ,P02795,Mouse Pro,Technology,Laptop,,12,2002.79,0.33,16102.431599999998,990.38,4217.87,26.19,Standard,39.8,UPI,Shipped,Meera,No,1
ORD032035,2023-09-08,2023-09-07,CUST08206,Rahul Patel, consumer ,india,Delhi,,,ABC123,P00921,Laptop Pro,Office Supplies,Paper,Zen,7,2326.41,,16284.869999999999,1754.58,4002.81,24.58,Same Day,237.98,,Delivered,,No,2
ORD007467,2024-10-03,2024-10-12,CUST08295,Aditya Sharma, consumer ,UAE,Maharastra,Delhi,South,400001 ,P01923,Phone Max,Furniture,Table,Nova,1,3577.35,0.38,2217.957,1560.68,657.28,29.63,Express,198.09,Card,Pending,,,5
ORD007964,2023-01-12,2023-01-27,CUST14711,Aditya ,Consumer,UAE,Delhi,Mumbai,West,156484,P00343,Mouse ,Tech,Phone,,15,860.2,-0.1,14193.300000000001,735.49,3160.95,22.27,Same Day,182.26,,Delivered,,Yes,3
ORD014985,2024-03-05,2024-03-18,CUST10677,Priya Sharma,Consumer,INDIA,Maharastra,,West,174559,P00146,Desk 2025,Furniture,Chair,Acme,12,1871.55,-0.1,24704.46,1281.28,9329.1,37.76,standard ,222.7,,Delivered,Karan,Yes,5
ORD036987,2025-01-02,2025-01-02,CUST14497,Vikas Sharma,Home Office,USA,Delhi,Hydrabad,,,P01699,Laptop Max,Technology,Laptop,,11,3407.25,,37479.75,2476.6,10237.15,27.31,Standard,147.62,,Pending,Anjali,Yes,1
ORD027729,"Mar 06, 2024",2024-03-10,CUST02545,Rahul ,Corporate,INDIA,Maharastra,Mumbai,West,400001 ,P00545,Mouse Max,Furniture,Table,Prime,8,424.44,-0.1,3735.072,241.8,1800.67,48.21,Express,340.93,Net Banking,Cancelled,Anjali,Yes,
ORD036528,"Aug 19, 2024",2024-08-31,CUST03474,Sneha Patel,Consumer,India,,Hydrabad,West,,P00280,Laptop ,Technology,Phone,Prime,12,4734.28,0.39,34654.9296,2295.02,7114.69,20.53,Express,354.2,,Cancelled,Meera,Yes,Five
ORD030111,2024-12-12,2024-12-19,CUST00249,Neha , consumer ,india,,,North,,P01736,Laptop 2025,Furniture,Table,Nova,15,181.44,0.2,2177.28,127.65,262.53,12.06,standard ,263.66,Net Banking,Shipped,Karan,,4
ORD027806,"Jan 12, 2023",2023-01-21,CUST12504,Vikas Sharma, consumer ,,Gujarat,Hydrabad,,,P00077,Laptop X,Office Supplies,Paper,,1,3543.05,0.17,2940.7315,2636.37,304.36,10.35,standard ,241.14,,Shipped,Rohit,Yes,2
ORD040610,2023-10-19,2023-10-24,CUST09861,Amit Patel,Home Office,UAE,Delhi,Delhi,South,,P02323,Notebook X,Furniture,Table,Nova,11,1934.13,,21275.43,1495.61,4823.72,22.67,Standard,269.22,UPI,Pending,Karan,No,5
ORD014545,"Jul 12, 2024",,CUST07320,Neha Patel,Consumer,USA,Delhi,Bengaluru,South,,P01224,Desk ,Furniture,Chair,,17,1432.75,0.16,20459.67,882.62,5455.13,26.66,Express,216.31,Card,Delivered,Karan,,4
ORD025814,28/05/2023,2023-06-07,CUST03937,Amit Singh, consumer ,INDIA,Maharashtra,Chennai,West,,P01792,Chair Pro,Technology,Laptop,Acme,6,1730.14,0.46,5605.653600000001,1409.53,-2851.53,-50.87,Express,132.01,UPI,Cancelled,Meera,No,3
ORD023105,"May 11, 2024",2024-05-22,CUST03556, Khan,Home Office,,,Bengaluru,East,ABC123,P01330,Notebook ,Office Supplies,Paper,Acme,9,941.67,1.2,-1695.0059999999994,443.58,-5687.23,335.53,Express,271.88,COD,Delivered,Rohit,Yes,1
ORD006314,"Dec 19, 2023",2024-01-03,CUST08323,Neha Singh,Consumer,,Maharastra,Mumbai,South,,P00501,Chair Pro,Furniture,Table,Acme,2,2468.43,1.2,-987.3719999999997,2213.8,-5414.97,548.42,Standard,105.16,Cash,Shipped,,No,5
ORD033530,2023-03-05,2023-03-05,CUST02251,Rahul , consumer ,USA,Karnataka,Bengaluru,West,ABC123,P01140,Laptop Pro,Furniture,Chair,Acme,3,4902.9,,14708.699999999999,3212.93,5069.91,34.47,standard ,319.16,Net Banking,Pending,Karan,No,4
ORD035379,2023-10-22,2023-10-31,CUST13874,Aditya Singh, consumer ,India,Gujarat,Chennai,North,ABC123,P00816,Notebook 2025,Furniture,Table,Nova,13,2108.87,1.2,-5483.061999999998,1462.98,-24501.8,446.86,Express,305.42,COD,Cancelled,Rohit,No,2
ORD031571,23/04/2025,2025-05-03,CUST07109,John Singh,Home Office,,Karnataka, MUMBAI ,West,400001 ,P01634,Mouse Pro,Technology,Laptop,,18,2850.33,-0.1,56436.53400000001,1245.45,34018.43,60.28,Same Day,300.05,Net Banking,Shipped,,Yes,2
